TransactionID,CustomerID,Date,Amount,TransactionType,AccountBalance,Branch
TXN00750,CUST0074,2025-01-10,1190.38,Debit,1104.21,Leeds
TXN00751,CUST0016,2025-02-07,116.16,Debit,5741.04,Glasgow
TXN00752,CUST0200,2025-03-22,914.98,Credit,8490.41,London
TXN00753,CUST0102,2025-01-08,1352.82,Debit,9970.07,Leeds
TXN00754,CUST0152,2025-01-25,1358.29,Debit,4588.26,London
TXN00755,CUST0156,2025-03-14,752.51,Credit,3542.84,Leeds
TXN00756,CUST0117,2025-03-07,1883.97,Credit,9113.21,Leeds
TXN00757,CUST0008,2025-03-20,343.04,Debit,2316.8,Glasgow
TXN00758,CUST0122,2025-02-19,1005.72,Credit,6346.57,Glasgow
TXN00759,CUST0092,2025-03-08,1384.86,Debit,4354.29,Glasgow
TXN00760,CUST0164,2025-02-18,1397.3,Credit,890.28,Leeds
TXN00761,CUST0090,2025-02-05,1300.79,Credit,3799.24,Leeds
TXN00762,CUST0136,2025-03-09,557.82,Debit,3019.67,London
TXN00763,CUST0186,2025-03-19,320.85,Debit,7017.87,Manchester
TXN00764,CUST0060,2025-02-10,1275.52,Debit,9513.51,Glasgow
TXN00765,CUST0178,2025-03-30,1202.61,Credit,3046.45,London
TXN00766,CUST0028,2025-03-03,366.92,Debit,8208.93,London
TXN00767,CUST0101,2025-01-10,1413.23,Debit,1025.92,Birmingham
TXN00768,CUST0041,2025-01-21,915.79,Debit,5612.15,Glasgow
TXN00769,CUST0192,2025-02-05,1338.84,Debit,1170.23,London
TXN00770,CUST0155,2025-01-12,1676.36,Debit,9373.31,Birmingham
TXN00771,CUST0191,2025-01-02,347.76,Credit,7780.34,Glasgow
TXN00772,CUST0145,2025-01-13,48.1,Debit,6750.52,Leeds
TXN00773,CUST0161,2025-02-22,1560.41,Debit,8327.02,Birmingham
TXN00774,CUST0157,2025-02-01,1223.3,Credit,6651.44,Leeds
TXN00775,CUST0141,2025-01-16,1402.28,Debit,9704.97,Manchester
TXN00776,CUST0046,2025-02-01,1677.93,Debit,7282.6,Manchester
TXN00777,CUST0035,2025-02-01,1607.59,Debit,9284.26,Manchester
TXN00778,CUST0134,2025-01-11,1922.23,Debit,5412.75,Manchester
TXN00779,CUST0082,2025-01-10,1076.51,Debit,1612.11,London
TXN00780,CUST0115,2025-01-15,982.11,Credit,5517.69,Manchester
TXN00781,CUST0197,2025-01-17,809.76,Credit,1705.29,London
TXN00782,CUST0047,2025-02-09,315.85,Credit,6128.69,London
TXN00783,CUST0153,2025-01-18,1149.49,Debit,5083.68,Glasgow
TXN00784,CUST0194,2025-02-24,561.25,Credit,6414.47,London
TXN00785,CUST0010,2025-03-14,1843.4,Debit,595.45,London
TXN00786,CUST0056,2025-01-25,1170.55,Debit,2350.98,Manchester
TXN00787,CUST0030,2025-02-28,1189.75,Debit,5167.64,London
TXN00788,CUST0109,2025-03-19,716.3,Credit,9529.78,Leeds
TXN00789,CUST0005,2025-03-30,113.46,Credit,4144.29,Manchester
TXN00790,CUST0119,2025-01-22,73.17,Credit,4531.53,Birmingham
TXN00791,CUST0033,2025-01-30,852.44,Debit,7289.61,Manchester
TXN00792,CUST0118,2025-03-25,178.29,Credit,6236.03,London
TXN00793,CUST0065,2025-03-26,1217.63,Debit,3339.8,Leeds
TXN00794,CUST0146,2025-02-13,1763.14,Credit,4402.76,Manchester
TXN00795,CUST0177,2025-02-01,1767.0,Credit,2568.15,Leeds
TXN00796,CUST0011,2025-02-20,1321.5,Debit,9677.2,Birmingham
TXN00797,CUST0085,2025-02-15,430.35,Debit,1741.03,Birmingham
TXN00798,CUST0026,2025-01-21,1727.36,Credit,4032.45,Glasgow
TXN00799,CUST0063,2025-02-01,1773.33,Credit,745.47,Glasgow
TXN00800,CUST0086,2025-02-08,401.34,Credit,2606.91,Manchester
TXN00801,CUST0059,2025-01-12,1477.48,Debit,7914.48,Glasgow
TXN00802,CUST0027,2025-02-16,580.17,Debit,2411.16,Leeds
TXN00803,CUST0177,2025-01-18,1607.25,Credit,1260.6,Glasgow
TXN00804,CUST0161,2025-01-21,1994.5,Credit,5007.31,Leeds
TXN00805,CUST0098,2025-01-13,69.75,Debit,594.71,Glasgow
TXN00806,CUST0105,2025-01-21,1795.76,Credit,1305.28,Glasgow
TXN00807,CUST0099,2025-01-08,1249.03,Debit,8172.45,Glasgow
TXN00808,CUST0129,2025-02-15,1947.03,Debit,7829.0,London
TXN00809,CUST0149,2025-01-07,935.37,Debit,9193.82,London
TXN00810,CUST0055,2025-01-23,1696.3,Debit,8617.9,Glasgow
TXN00811,CUST0006,2025-03-16,134.16,Debit,6990.17,Leeds
TXN00812,CUST0197,2025-03-27,677.21,Debit,997.16,Manchester
TXN00813,CUST0095,2025-01-22,143.36,Credit,7937.06,Birmingham
TXN00814,CUST0133,2025-03-30,1950.93,Debit,8532.35,London
TXN00815,CUST0102,2025-01-22,1635.78,Debit,8091.28,Glasgow
TXN00816,CUST0003,2025-01-29,1706.57,Credit,5330.55,Birmingham
TXN00817,CUST0181,2025-01-13,1876.55,Debit,2712.57,London
TXN00818,CUST0023,2025-03-23,179.36,Credit,8530.63,Manchester
TXN00819,CUST0053,2025-01-02,777.34,Debit,7408.05,Leeds
TXN00820,CUST0165,2025-01-29,151.36,Credit,9817.23,Glasgow
TXN00821,CUST0083,2025-03-26,429.48,Credit,1979.08,Manchester
TXN00822,CUST0145,2025-03-20,466.44,Debit,2643.81,London
TXN00823,CUST0085,2025-02-21,943.52,Debit,2512.08,Glasgow
TXN00824,CUST0078,2025-01-27,544.44,Debit,8029.13,Birmingham
TXN00825,CUST0110,2025-02-19,210.95,Debit,2275.62,Leeds
TXN00826,CUST0001,2025-03-20,343.31,Credit,1133.27,London
TXN00827,CUST0051,2025-01-23,303.08,Credit,9986.33,Leeds
TXN00828,CUST0173,2025-03-29,1946.42,Credit,735.76,Glasgow
TXN00829,CUST0004,2025-02-13,1520.99,Debit,8434.82,Manchester
TXN00830,CUST0190,2025-03-18,1935.85,Credit,3970.98,Leeds
TXN00831,CUST0193,2025-01-22,885.08,Debit,8495.35,Birmingham
TXN00832,CUST0113,2025-02-12,563.95,Debit,5768.89,London
TXN00833,CUST0032,2025-02-06,1598.6,Credit,9065.5,Birmingham
TXN00834,CUST0034,2025-03-02,659.25,Debit,9298.83,Leeds
TXN00835,CUST0092,2025-02-25,605.77,Credit,586.43,Manchester
TXN00836,CUST0095,2025-01-03,472.69,Debit,1216.42,Manchester
TXN00837,CUST0072,2025-03-04,268.06,Credit,2878.41,Birmingham
TXN00838,CUST0039,2025-01-19,520.36,Debit,6858.5,Glasgow
TXN00839,CUST0154,2025-01-23,717.09,Credit,8938.59,Glasgow
TXN00840,CUST0162,2025-01-29,1351.25,Credit,4869.45,Manchester
TXN00841,CUST0182,2025-01-30,134.5,Debit,6266.24,Birmingham
TXN00842,CUST0118,2025-02-08,428.91,Debit,2290.75,Birmingham
TXN00843,CUST0003,2025-01-25,1619.96,Credit,8147.18,Birmingham
TXN00844,CUST0123,2025-01-08,302.37,Debit,9689.62,Leeds
TXN00845,CUST0050,2025-02-27,691.86,Debit,3051.69,Glasgow
TXN00846,CUST0012,2025-01-16,1730.67,Debit,5200.85,Glasgow
TXN00847,CUST0193,2025-03-13,318.3,Credit,1318.1,Leeds
TXN00848,CUST0054,2025-01-01,174.65,Credit,5811.8,London
TXN00849,CUST0133,2025-01-05,974.23,Debit,5276.44,Leeds
TXN00850,CUST0057,2025-01-03,611.81,Debit,1872.15,Birmingham
TXN00851,CUST0145,2025-03-06,1131.18,Credit,4699.63,Leeds
TXN00852,CUST0112,2025-01-04,1609.57,Debit,3673.99,Birmingham
TXN00853,CUST0047,2025-03-05,282.93,Credit,5457.39,Manchester
TXN00854,CUST0151,2025-03-30,1165.59,Debit,6063.72,Birmingham
TXN00855,CUST0085,2025-01-10,1015.96,Debit,580.71,Glasgow
TXN00856,CUST0142,2025-01-21,296.72,Debit,7729.56,Leeds
TXN00857,CUST0066,2025-02-15,1251.76,Credit,7273.64,Birmingham
TXN00858,CUST0075,2025-01-27,554.54,Credit,3979.72,London
TXN00859,CUST0179,2025-03-07,980.79,Credit,1002.89,Manchester
TXN00860,CUST0103,2025-02-10,173.72,Credit,7671.86,London
TXN00861,CUST0166,2025-01-13,924.57,Debit,9574.16,London
TXN00862,CUST0192,2025-01-09,619.86,Debit,2781.44,London
TXN00863,CUST0038,2025-02-05,1646.54,Credit,3573.48,Manchester
TXN00864,CUST0050,2025-03-27,123.39,Debit,2246.22,Manchester
TXN00865,CUST0098,2025-03-31,843.03,Debit,5980.89,Manchester
TXN00866,CUST0082,2025-02-27,922.28,Credit,1970.99,Manchester
TXN00867,CUST0030,2025-02-23,1452.76,Debit,3883.84,London
TXN00868,CUST0079,2025-01-12,1152.83,Debit,7121.62,Glasgow
TXN00869,CUST0091,2025-03-22,1337.75,Credit,5821.1,Glasgow
TXN00870,CUST0179,2025-03-19,1556.33,Debit,4171.39,Manchester
TXN00871,CUST0191,2025-01-14,1725.78,Debit,4492.37,Leeds
TXN00872,CUST0052,2025-02-03,634.61,Debit,5840.05,Birmingham
TXN00873,CUST0166,2025-02-22,1080.67,Credit,555.71,Leeds
TXN00874,CUST0079,2025-01-20,1681.82,Credit,1245.84,Leeds
TXN00875,CUST0030,2025-03-16,1979.01,Debit,8871.95,Leeds
TXN00876,CUST0106,2025-01-16,1780.14,Debit,1239.85,Glasgow
TXN00877,CUST0051,2025-03-11,749.22,Debit,7214.63,Birmingham
TXN00878,CUST0081,2025-02-25,398.38,Credit,9240.36,Leeds
TXN00879,CUST0133,2025-03-24,983.89,Credit,3071.49,Manchester
TXN00880,CUST0029,2025-02-27,1485.87,Credit,4019.67,Glasgow
TXN00881,CUST0132,2025-01-04,990.21,Debit,5904.75,Manchester
TXN00882,CUST0138,2025-01-04,971.53,Debit,8876.24,Manchester
TXN00883,CUST0184,2025-01-20,1678.08,Debit,9448.1,Leeds
TXN00884,CUST0145,2025-01-10,729.19,Debit,7525.85,Manchester
TXN00885,CUST0074,2025-01-24,1720.99,Debit,1322.89,Birmingham
TXN00886,CUST0017,2025-01-26,819.54,Credit,6856.96,Manchester
TXN00887,CUST0084,2025-02-06,663.18,Debit,4397.89,Leeds
TXN00888,CUST0069,2025-03-26,913.44,Debit,4971.66,Manchester
TXN00889,CUST0034,2025-02-23,1527.27,Debit,966.91,Glasgow
TXN00890,CUST0006,2025-01-21,260.74,Credit,2315.09,Glasgow
TXN00891,CUST0053,2025-03-15,400.87,Debit,8009.88,Glasgow
TXN00892,CUST0194,2025-02-07,1903.38,Credit,4812.61,London
TXN00893,CUST0126,2025-02-15,359.23,Credit,3365.79,Glasgow
TXN00894,CUST0043,2025-01-04,1139.78,Credit,4148.18,Glasgow
TXN00895,CUST0115,2025-03-01,1162.84,Credit,8616.8,London
TXN00896,CUST0111,2025-02-26,984.35,Credit,7615.49,Glasgow
TXN00897,CUST0151,2025-02-14,1293.04,Debit,3087.0,Leeds
TXN00898,CUST0183,2025-01-20,467.36,Debit,1616.27,Glasgow
TXN00899,CUST0080,2025-01-17,1109.8,Credit,2893.98,Glasgow
TXN00900,CUST0095,2025-03-12,750.62,Credit,9247.19,London
TXN00901,CUST0118,2025-01-04,1326.72,Credit,6025.09,Leeds
TXN00902,CUST0144,2025-01-14,291.03,Debit,5568.06,Manchester
TXN00903,CUST0008,2025-01-03,1146.05,Debit,6165.74,Birmingham
TXN00904,CUST0132,2025-03-29,378.69,Credit,3977.27,Leeds
TXN00905,CUST0104,2025-03-21,564.5,Debit,8167.52,Manchester
TXN00906,CUST0132,2025-02-27,445.23,Debit,5471.22,Leeds
TXN00907,CUST0184,2025-02-24,373.85,Credit,1609.11,Manchester
TXN00908,CUST0025,2025-01-04,1653.16,Credit,1726.12,Manchester
TXN00909,CUST0195,2025-01-24,578.56,Debit,5600.16,Leeds
TXN00910,CUST0096,2025-02-03,1854.98,Debit,9397.42,London
TXN00911,CUST0195,2025-01-30,1940.15,Debit,3429.35,Leeds
TXN00912,CUST0155,2025-03-23,1146.81,Credit,8760.64,Leeds
TXN00913,CUST0093,2025-01-19,294.57,Credit,7758.91,Manchester
TXN00914,CUST0160,2025-01-31,755.35,Credit,2854.22,Birmingham
TXN00915,CUST0178,2025-03-01,1597.49,Debit,845.24,Manchester
TXN00916,CUST0061,2025-03-01,741.11,Debit,1467.55,Glasgow
TXN00917,CUST0122,2025-01-19,183.16,Credit,7420.69,Leeds
TXN00918,CUST0051,2025-02-18,1118.0,Debit,2396.86,Leeds
TXN00919,CUST0147,2025-03-04,1691.79,Credit,4027.07,London
TXN00920,CUST0021,2025-03-24,1593.89,Debit,5266.14,Manchester
TXN00921,CUST0005,2025-01-22,358.5,Credit,7391.95,London
TXN00922,CUST0092,2025-01-24,1348.8,Debit,1575.7,Leeds
TXN00923,CUST0170,2025-03-17,448.8,Debit,4360.48,Manchester
TXN00924,CUST0061,2025-01-30,444.23,Credit,5108.19,Manchester
TXN00925,CUST0022,2025-02-27,1749.4,Credit,5637.86,Glasgow
TXN00926,CUST0149,2025-01-31,506.84,Credit,8274.43,Glasgow
TXN00927,CUST0070,2025-03-05,533.86,Credit,2130.94,Birmingham
TXN00928,CUST0001,2025-01-19,11.3,Credit,8174.4,Glasgow
TXN00929,CUST0133,2025-02-17,1742.63,Debit,7082.35,Manchester
TXN00930,CUST0012,2025-02-14,1587.26,Credit,5780.77,Glasgow
TXN00931,CUST0090,2025-02-24,1258.38,Credit,7145.51,Birmingham
TXN00932,CUST0046,2025-02-24,1503.03,Credit,4414.17,Leeds
TXN00933,CUST0034,2025-01-18,312.58,Credit,1814.78,Glasgow
TXN00934,CUST0177,2025-03-04,922.06,Credit,6824.77,Manchester
TXN00935,CUST0078,2025-02-16,708.93,Debit,5484.39,Leeds
TXN00936,CUST0045,2025-03-16,196.62,Credit,6574.06,Manchester
TXN00937,CUST0155,2025-02-26,977.4,Credit,3710.99,Leeds
TXN00938,CUST0073,2025-02-14,1842.27,Credit,9115.23,Manchester
TXN00939,CUST0026,2025-02-02,89.72,Debit,6080.01,Glasgow
TXN00940,CUST0047,2025-01-17,590.01,Debit,1311.32,Glasgow
TXN00941,CUST0121,2025-03-11,423.01,Credit,4773.14,Birmingham
TXN00942,CUST0056,2025-01-04,483.91,Credit,7685.38,Leeds
TXN00943,CUST0094,2025-01-20,1817.78,Debit,8044.28,Birmingham
TXN00944,CUST0107,2025-02-16,941.46,Debit,5198.67,London
TXN00945,CUST0063,2025-01-15,937.94,Debit,9000.1,Glasgow
TXN00946,CUST0048,2025-03-11,1523.55,Credit,3042.85,Leeds
TXN00947,CUST0061,2025-02-16,317.44,Credit,4400.69,Birmingham
TXN00948,CUST0081,2025-03-19,979.66,Debit,9036.67,Birmingham
TXN00949,CUST0026,2025-03-16,865.67,Credit,9014.44,London
TXN00950,CUST0036,2025-01-09,1197.85,Debit,7014.27,Birmingham
TXN00951,CUST0001,2025-03-31,1999.12,Debit,8660.32,Manchester
TXN00952,CUST0008,2025-01-16,1541.2,Debit,1343.35,Glasgow
TXN00953,CUST0113,2025-03-10,801.75,Credit,8717.45,Birmingham
TXN00954,CUST0099,2025-03-02,1656.83,Debit,3545.89,Birmingham
TXN00955,CUST0180,2025-01-10,349.71,Debit,2194.15,London
TXN00956,CUST0047,2025-02-19,70.62,Credit,2774.01,Manchester
TXN00957,CUST0127,2025-01-03,416.85,Debit,4470.7,Birmingham
TXN00958,CUST0056,2025-03-18,687.42,Credit,2886.32,Glasgow
TXN00959,CUST0014,2025-03-11,1026.06,Debit,3545.39,Glasgow
TXN00960,CUST0028,2025-03-22,1234.11,Credit,1782.3,Birmingham
TXN00961,CUST0078,2025-02-20,1822.11,Debit,3313.68,Manchester
TXN00962,CUST0130,2025-01-19,1024.61,Debit,5936.7,Glasgow
TXN00963,CUST0109,2025-02-11,1007.54,Debit,4697.61,Glasgow
TXN00964,CUST0154,2025-02-04,109.98,Debit,3793.83,Manchester
TXN00965,CUST0014,2025-02-15,79.47,Debit,7591.3,Manchester
TXN00966,CUST0187,2025-01-26,1106.81,Credit,8988.34,Birmingham
TXN00967,CUST0056,2025-03-10,881.98,Credit,7689.5,Leeds
TXN00968,CUST0115,2025-03-05,1679.97,Debit,3654.01,London
TXN00969,CUST0007,2025-02-06,329.75,Debit,7572.2,Leeds
TXN00970,CUST0003,2025-03-25,59.69,Debit,1943.81,Leeds
TXN00971,CUST0111,2025-02-18,903.59,Credit,1738.02,Glasgow
TXN00972,CUST0151,2025-01-21,482.58,Credit,3783.46,Manchester
TXN00973,CUST0107,2025-03-15,108.73,Debit,8173.17,Glasgow
TXN00974,CUST0018,2025-03-05,1451.95,Credit,2840.31,London
TXN00975,CUST0038,2025-01-05,232.07,Debit,1100.91,Birmingham
TXN00976,CUST0115,2025-03-11,1220.56,Debit,1751.24,London
TXN00977,CUST0015,2025-03-31,569.29,Debit,8658.08,Glasgow
TXN00978,CUST0192,2025-01-04,355.26,Credit,6520.94,Glasgow
TXN00979,CUST0119,2025-02-08,765.71,Debit,2905.41,Glasgow
TXN00980,CUST0028,2025-02-04,1604.88,Debit,5775.31,Glasgow
TXN00981,CUST0039,2025-01-01,790.27,Debit,5512.01,Leeds
TXN00982,CUST0185,2025-01-24,1504.03,Credit,6726.64,Birmingham
TXN00983,CUST0017,2025-02-26,259.72,Credit,2715.28,Leeds
TXN00984,CUST0086,2025-03-11,1547.82,Credit,8711.83,Glasgow
TXN00985,CUST0126,2025-02-10,481.5,Debit,3439.0,Manchester
TXN00986,CUST0044,2025-02-23,1358.01,Credit,7094.25,Leeds
TXN00987,CUST0025,2025-02-15,1135.91,Debit,653.18,Glasgow
TXN00988,CUST0145,2025-03-01,1859.0,Credit,4040.24,Glasgow
TXN00989,CUST0013,2025-03-01,780.77,Debit,3841.24,Birmingham
TXN00990,CUST0025,2025-02-26,141.67,Credit,5663.1,London
TXN00991,CUST0068,2025-01-31,48.12,Debit,1190.99,Leeds
TXN00992,CUST0138,2025-03-25,1655.45,Credit,8006.25,Leeds
TXN00993,CUST0067,2025-01-24,1054.22,Credit,2568.92,Leeds
TXN00994,CUST0109,2025-03-30,1552.74,Credit,6931.86,Glasgow
TXN00995,CUST0146,2025-02-05,476.51,Debit,8130.52,Birmingham
TXN00996,CUST0111,2025-03-26,696.72,Credit,5837.83,Glasgow
TXN00997,CUST0111,2025-01-30,69.91,Credit,7538.39,Glasgow
TXN00998,CUST0034,2025-01-24,1923.37,Credit,6787.67,Manchester
TXN00999,CUST0111,2025-01-30,1339.06,Credit,3877.53,Birmingham
TXN01000,CUST0008,2025-03-27,1867.08,Debit,8184.16,Leeds
TXN01001,CUST0168,2025-01-07,538.34,Credit,3299.66,London
TXN01002,CUST0113,2025-02-04,1226.81,Debit,5926.52,Leeds
TXN01003,CUST0083,2025-02-24,1360.21,Debit,7581.28,Glasgow
TXN01004,CUST0042,2025-01-14,641.92,Debit,4100.08,Birmingham
TXN01005,CUST0169,2025-01-10,1697.74,Debit,3376.29,Birmingham
TXN01006,CUST0101,2025-03-21,1894.85,Credit,4863.79,Birmingham
TXN01007,CUST0006,2025-01-16,1770.86,Debit,8270.65,Manchester
TXN01008,CUST0180,2025-02-23,1480.74,Debit,9334.26,Leeds
TXN01009,CUST0026,2025-03-30,562.15,Debit,5678.29,Manchester
TXN01010,CUST0064,2025-03-18,570.42,Debit,6783.93,London
TXN01011,CUST0187,2025-03-11,1927.09,Credit,9081.1,Glasgow
TXN01012,CUST0184,2025-02-13,30.47,Credit,1436.2,Manchester
TXN01013,CUST0059,2025-03-14,1434.94,Debit,2704.75,Manchester
TXN01014,CUST0109,2025-02-14,1415.43,Debit,7234.55,Glasgow
TXN01015,CUST0198,2025-02-25,1249.15,Debit,8325.57,Birmingham
TXN01016,CUST0121,2025-03-25,1980.32,Credit,8641.78,Glasgow
TXN01017,CUST0033,2025-03-23,630.64,Credit,4443.52,Leeds
TXN01018,CUST0181,2025-02-26,686.54,Credit,1348.73,Glasgow
TXN01019,CUST0150,2025-01-21,167.09,Credit,4658.92,Birmingham
TXN01020,CUST0021,2025-03-09,891.17,Credit,2691.98,Glasgow
TXN01021,CUST0198,2025-02-19,529.49,Debit,3266.37,Manchester
TXN01022,CUST0070,2025-02-02,693.34,Credit,7836.54,London
TXN01023,CUST0112,2025-01-07,1670.8,Credit,1217.51,Manchester
TXN01024,CUST0004,2025-03-11,1871.61,Debit,8362.02,London
TXN01025,CUST0094,2025-01-15,379.61,Credit,4562.86,Glasgow
TXN01026,CUST0075,2025-03-23,751.29,Credit,6162.61,Leeds
TXN01027,CUST0190,2025-02-01,1857.97,Credit,1351.7,Glasgow
TXN01028,CUST0062,2025-03-16,133.0,Debit,3704.91,Birmingham
TXN01029,CUST0094,2025-01-20,193.8,Credit,1352.16,Glasgow
TXN01030,CUST0095,2025-03-29,333.95,Debit,9634.67,London
TXN01031,CUST0152,2025-01-15,1194.47,Debit,8168.99,Manchester
TXN01032,CUST0055,2025-02-17,309.44,Credit,4866.51,Leeds
TXN01033,CUST0137,2025-03-12,1936.47,Credit,2624.22,Glasgow
TXN01034,CUST0131,2025-01-21,898.96,Credit,9367.82,Glasgow
TXN01035,CUST0031,2025-02-11,1008.02,Credit,3773.67,Manchester
TXN01036,CUST0040,2025-01-26,500.85,Debit,2029.35,Leeds
TXN01037,CUST0036,2025-01-14,947.21,Credit,5850.06,Glasgow
TXN01038,CUST0152,2025-02-26,1327.21,Debit,9465.85,Glasgow
TXN01039,CUST0006,2025-02-06,1504.84,Debit,536.39,London
TXN01040,CUST0066,2025-02-27,1510.2,Debit,2762.19,London
TXN01041,CUST0075,2025-01-21,1160.0,Debit,9415.25,Birmingham
TXN01042,CUST0004,2025-03-23,1809.68,Debit,2125.32,Manchester
TXN01043,CUST0079,2025-03-10,1636.64,Credit,1575.81,Leeds
TXN01044,CUST0134,2025-01-03,1516.53,Debit,5916.78,Glasgow
TXN01045,CUST0118,2025-03-28,120.65,Debit,8687.52,Glasgow
TXN01046,CUST0113,2025-03-31,23.69,Credit,5032.54,Birmingham
TXN01047,CUST0094,2025-02-06,432.77,Credit,9948.36,Glasgow
TXN01048,CUST0179,2025-03-29,1330.41,Debit,6952.13,Manchester
TXN01049,CUST0062,2025-02-18,828.28,Debit,1203.71,Birmingham
TXN01050,CUST0185,2025-01-19,810.79,Credit,9931.91,Manchester
TXN01051,CUST0194,2025-03-30,1770.33,Debit,4375.0,Birmingham
TXN01052,CUST0079,2025-03-26,1792.17,Credit,3230.32,Glasgow
TXN01053,CUST0136,2025-01-12,1819.26,Credit,5799.85,Birmingham
TXN01054,CUST0026,2025-03-02,634.62,Debit,3390.92,London
TXN01055,CUST0179,2025-02-10,1385.2,Credit,1321.35,Leeds
TXN01056,CUST0173,2025-02-02,550.55,Debit,513.57,Glasgow
TXN01057,CUST0044,2025-02-19,389.31,Debit,4771.04,Leeds
TXN01058,CUST0133,2025-03-09,377.42,Debit,8450.2,Glasgow
TXN01059,CUST0070,2025-03-12,690.79,Credit,5936.99,Leeds
TXN01060,CUST0154,2025-03-27,865.62,Debit,9992.47,London
TXN01061,CUST0118,2025-02-02,1663.59,Credit,3225.04,Leeds
TXN01062,CUST0068,2025-03-22,248.58,Debit,3164.32,Birmingham
TXN01063,CUST0019,2025-01-24,1472.5,Debit,2017.62,Leeds
TXN01064,CUST0020,2025-03-02,1067.6,Credit,2058.6,Glasgow
TXN01065,CUST0113,2025-03-02,583.01,Debit,3209.27,Manchester
TXN01066,CUST0140,2025-01-28,990.71,Debit,8031.98,Leeds
TXN01067,CUST0047,2025-02-27,606.88,Credit,9104.69,Leeds
TXN01068,CUST0001,2025-02-12,1196.2,Credit,9763.33,Leeds
TXN01069,CUST0090,2025-02-10,873.35,Credit,2706.75,Glasgow
TXN01070,CUST0142,2025-02-08,337.17,Debit,8872.33,Leeds
TXN01071,CUST0064,2025-03-27,242.0,Credit,3618.42,Glasgow
TXN01072,CUST0038,2025-02-18,1097.92,Credit,1571.99,Glasgow
TXN01073,CUST0037,2025-01-17,1805.8,Debit,8765.24,Manchester
TXN01074,CUST0126,2025-03-11,694.48,Credit,6543.0,Birmingham
TXN01075,CUST0139,2025-03-11,1468.67,Debit,2064.94,Glasgow
TXN01076,CUST0100,2025-03-06,1320.74,Debit,4583.4,London
TXN01077,CUST0077,2025-03-15,1863.79,Credit,3228.95,Leeds
TXN01078,CUST0003,2025-03-26,1643.75,Debit,7499.55,London
TXN01079,CUST0161,2025-01-05,1137.54,Credit,4807.45,Leeds
TXN01080,CUST0134,2025-01-02,1317.49,Credit,9898.16,Manchester
TXN01081,CUST0178,2025-01-22,1797.79,Credit,1020.08,Glasgow
TXN01082,CUST0010,2025-02-26,805.04,Credit,3872.65,Birmingham
TXN01083,CUST0005,2025-03-07,660.32,Debit,5078.05,Glasgow
TXN01084,CUST0151,2025-03-15,31.51,Debit,5279.77,Leeds
TXN01085,CUST0138,2025-01-16,1654.84,Credit,3501.39,Birmingham
TXN01086,CUST0172,2025-02-20,1603.95,Credit,7427.78,Glasgow
TXN01087,CUST0130,2025-02-08,217.86,Debit,8810.1,Birmingham
TXN01088,CUST0013,2025-03-27,1157.95,Credit,9417.83,Leeds
TXN01089,CUST0168,2025-03-17,933.32,Debit,8148.39,Manchester
TXN01090,CUST0130,2025-03-29,246.23,Credit,8580.51,Manchester
TXN01091,CUST0084,2025-02-09,1961.33,Debit,5730.18,Glasgow
TXN01092,CUST0065,2025-02-07,437.24,Debit,8345.94,London
TXN01093,CUST0063,2025-03-01,143.8,Debit,3383.29,Leeds
TXN01094,CUST0101,2025-02-28,1193.75,Credit,4285.55,Glasgow
TXN01095,CUST0073,2025-01-10,1480.34,Credit,3510.67,Glasgow
TXN01096,CUST0017,2025-03-05,74.56,Credit,4940.18,Manchester
TXN01097,CUST0009,2025-03-04,1320.85,Credit,3213.01,Birmingham
TXN01098,CUST0143,2025-02-18,1069.26,Credit,9635.31,Leeds
TXN01099,CUST0152,2025-03-05,215.5,Debit,3472.02,Birmingham
TXN01100,CUST0038,2025-02-01,353.32,Debit,1431.42,Leeds
TXN01101,CUST0163,2025-01-07,1140.27,Debit,5504.76,London
TXN01102,CUST0094,2025-01-21,599.75,Debit,1042.44,Manchester
TXN01103,CUST0095,2025-01-20,1877.25,Debit,1550.16,London
TXN01104,CUST0049,2025-01-26,1639.29,Debit,2584.2,Glasgow
TXN01105,CUST0069,2025-03-09,1967.3,Debit,4911.33,Manchester
TXN01106,CUST0062,2025-03-27,526.74,Credit,4615.88,Glasgow
TXN01107,CUST0188,2025-01-15,1939.75,Debit,8097.07,London
TXN01108,CUST0178,2025-03-26,868.16,Credit,7525.01,Leeds
TXN01109,CUST0078,2025-03-20,701.56,Debit,4550.02,Glasgow
TXN01110,CUST0117,2025-03-27,110.2,Debit,3670.19,Birmingham
TXN01111,CUST0120,2025-01-14,115.0,Credit,3506.45,Leeds
TXN01112,CUST0137,2025-01-27,1387.1,Debit,7852.95,Leeds
TXN01113,CUST0162,2025-02-09,921.28,Credit,994.69,London
TXN01114,CUST0076,2025-02-27,460.78,Debit,621.81,London
TXN01115,CUST0035,2025-01-28,1231.8,Credit,8057.67,Manchester
TXN01116,CUST0001,2025-01-26,513.19,Debit,5032.89,Manchester
TXN01117,CUST0040,2025-03-04,1159.49,Credit,1743.37,Birmingham
TXN01118,CUST0064,2025-03-07,724.83,Credit,2737.88,Leeds
TXN01119,CUST0150,2025-01-25,1648.87,Debit,9358.79,Birmingham
TXN01120,CUST0060,2025-01-03,1643.19,Debit,8665.28,Birmingham
TXN01121,CUST0064,2025-03-13,959.93,Credit,7242.96,London
TXN01122,CUST0093,2025-02-13,708.13,Debit,5081.14,Birmingham
